jurisdiccion,subrubro,tipo_fila,fecha,anio,exportaciones_millones_usd,provisorio,la_rioja_region
Tucumán,Frutas secas o procesadas,subrubro,2021-01-01,2021,18.231748,FALSE,2. NOA-Resto
Tucumán,Hortalizas y legumbres sin elaborar,subrubro,2021-01-01,2021,10.674693,FALSE,2. NOA-Resto
Tucumán,Material de transporte terrestre,subrubro,2021-01-01,2021,NA,FALSE,2. NOA-Resto
Tucumán,"Máquinas y aparatos, material eléctrico",subrubro,2021-01-01,2021,17.635446,FALSE,2. NOA-Resto
Tucumán,"Preparados de hortalizas, legumbres y frutas",subrubro,2021-01-01,2021,120.832013,FALSE,2. NOA-Resto
Tucumán,Productos de molinería y sus preparaciones,subrubro,2021-01-01,2021,3.467627,FALSE,2. NOA-Resto
Tucumán,Productos químicos y conexos,subrubro,2021-01-01,2021,143.67038,FALSE,2. NOA-Resto
Tucumán,Residuos y desperdicios de la industria alimentaria,subrubro,2021-01-01,2021,55.382185,FALSE,2. NOA-Resto
Tucumán,Resto de productos,subrubro,2021-01-01,2021,NA,FALSE,2. NOA-Resto
Tucumán,Total,total,2021-01-01,2021,914.488169,FALSE,2. NOA-Resto
Buenos Aires,Carburantes,subrubro,2022-01-01,2022,2361.163722,FALSE,1. Resto país
Buenos Aires,Carnes y sus preparados,subrubro,2022-01-01,2022,2193.12037,FALSE,1. Resto país
Buenos Aires,Caucho y sus manufacturas,subrubro,2022-01-01,2022,124.694798,FALSE,1. Resto país
Buenos Aires,Cereales,subrubro,2022-01-01,2022,5626.252136,FALSE,1. Resto país
Buenos Aires,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2022-01-01,2022,557.232315,FALSE,1. Resto país
Buenos Aires,Grasas y aceites,subrubro,2022-01-01,2022,3144.522342,FALSE,1. Resto país
Buenos Aires,"Manufacturas de piedra, yeso, vidrio, etc.",subrubro,2022-01-01,2022,107.296957,FALSE,1. Resto país
Buenos Aires,Material de transporte terrestre,subrubro,2022-01-01,2022,6162.922878,FALSE,1. Resto país
Buenos Aires,Materias plásticas y sus manufacturas,subrubro,2022-01-01,2022,792.783905,FALSE,1. Resto país
Buenos Aires,Metales comunes y sus manufacturas,subrubro,2022-01-01,2022,1174.380177,FALSE,1. Resto país
Buenos Aires,Miel,subrubro,2022-01-01,2022,119.401444,FALSE,1. Resto país
Buenos Aires,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,504.95248,FALSE,1. Resto país
Buenos Aires,Pescados y mariscos elaborados,subrubro,2022-01-01,2022,184.221951,FALSE,1. Resto país
Buenos Aires,Pescados y mariscos sin elaborar,subrubro,2022-01-01,2022,237.430205,FALSE,1. Resto país
Buenos Aires,Pieles y cueros,subrubro,2022-01-01,2022,281.791011,FALSE,1. Resto país
Buenos Aires,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,202.709572,FALSE,1. Resto país
Buenos Aires,Productos de molinería y sus preparaciones,subrubro,2022-01-01,2022,472.982745,FALSE,1. Resto país
Buenos Aires,Productos lácteos,subrubro,2022-01-01,2022,219.849626,FALSE,1. Resto país
Buenos Aires,Productos químicos y conexos,subrubro,2022-01-01,2022,2517.597539,FALSE,1. Resto país
Buenos Aires,Residuos y desperdicios de la industria alimentaria,subrubro,2022-01-01,2022,3514.55098,FALSE,1. Resto país
Buenos Aires,Resto de MOA,subrubro,2022-01-01,2022,201.652852,FALSE,1. Resto país
Buenos Aires,Resto de combustibles,subrubro,2022-01-01,2022,416.583559,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,2022-01-01,2022,805.084097,FALSE,1. Resto país
Buenos Aires,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,1184.823867,FALSE,1. Resto país
Buenos Aires,Total,total,2022-01-01,2022,33108.001529,FALSE,1. Resto país
C.A.B.A.,"Azúcar, cacao y artículos de confitería",subrubro,2022-01-01,2022,4.21829,FALSE,1. Resto país
C.A.B.A.,Carnes y sus preparados,subrubro,2022-01-01,2022,6.192699,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,14.496944,FALSE,1. Resto país
C.A.B.A.,"Papel, cartón, impresos y publicaciones",subrubro,2022-01-01,2022,8.84584,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,2022-01-01,2022,19.108784,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,2022-01-01,2022,239.649423,FALSE,1. Resto país
C.A.B.A.,Resto de MOA,subrubro,2022-01-01,2022,5.020753,FALSE,1. Resto país
C.A.B.A.,Resto de MOI,subrubro,2022-01-01,2022,2.246033,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,2022-01-01,2022,12.011427,FALSE,1. Resto país
C.A.B.A.,Total,total,2022-01-01,2022,311.790193,FALSE,1. Resto país
Catamarca,"Azúcar, cacao y artículos de confitería",subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Catamarca,Cereales,subrubro,2022-01-01,2022,22.115517,FALSE,2. NOA-Resto
Catamarca,Grasas y aceites,subrubro,2022-01-01,2022,4.064694,FALSE,2. NOA-Resto
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,2022-01-01,2022,1.487893,FALSE,2. NOA-Resto
Catamarca,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2022-01-01,2022,36.210754,FALSE,2. NOA-Resto
Catamarca,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Catamarca,Productos químicos y conexos,subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Catamarca,Resto de MOA,subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,2022-01-01,2022,4.407769,FALSE,2. NOA-Resto
Catamarca,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,7.552691,FALSE,2. NOA-Resto
Catamarca,Total,total,2022-01-01,2022,201.338527,FALSE,2. NOA-Resto
Chaco,Cereales,subrubro,2022-01-01,2022,249.810314,FALSE,1. Resto país
Chaco,Extractos curtientes y tintóreos,subrubro,2022-01-01,2022,44.782228,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,2022-01-01,2022,59.566079,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,2022-01-01,2022,10.539256,FALSE,1. Resto país
Chaco,Resto de productos primarios,subrubro,2022-01-01,2022,17.232051,FALSE,1. Resto país
Chaco,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,134.709644,FALSE,1. Resto país
Chaco,Total,total,2022-01-01,2022,516.639572,FALSE,1. Resto país
Chubut,Carburantes,subrubro,2022-01-01,2022,6.331509,FALSE,1. Resto país
Chubut,Frutas frescas,subrubro,2022-01-01,2022,7.429814,FALSE,1. Resto país
Chubut,Lanas elaboradas,subrubro,2022-01-01,2022,85.735653,FALSE,1. Resto país
Chubut,Lanas sucias,subrubro,2022-01-01,2022,21.785408,FALSE,1. Resto país
Chubut,Metales comunes y sus manufacturas,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Chubut,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Chubut,Pescados y mariscos elaborados,subrubro,2022-01-01,2022,15.715275,FALSE,1. Resto país
Chubut,Pescados y mariscos sin elaborar,subrubro,2022-01-01,2022,516.989304,FALSE,1. Resto país
Chubut,Petróleo crudo,subrubro,2022-01-01,2022,1245.812345,FALSE,1. Resto país
Chubut,Pieles y cueros,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Chubut,Resto de productos,subrubro,2022-01-01,2022,12.77366,FALSE,1. Resto país
Chubut,Total,total,2022-01-01,2022,2596.175564,FALSE,1. Resto país
Corrientes,"Café, té, yerba mate y especias",subrubro,2022-01-01,2022,17.221721,FALSE,1. Resto país
Corrientes,Cereales,subrubro,2022-01-01,2022,112.333968,FALSE,1. Resto país
Corrientes,Frutas frescas,subrubro,2022-01-01,2022,20.391996,FALSE,1. Resto país
Corrientes,Productos de molinería y sus preparaciones,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Corrientes,Productos químicos y conexos,subrubro,2022-01-01,2022,29.451583,FALSE,1. Resto país
Corrientes,Resto de MOA,subrubro,2022-01-01,2022,70.122951,FALSE,1. Resto país
Corrientes,Resto de productos,subrubro,2022-01-01,2022,7.276852,FALSE,1. Resto país
Corrientes,Resto de productos primarios,subrubro,2022-01-01,2022,10.806403,FALSE,1. Resto país
Corrientes,Tabaco sin elaborar,subrubro,2022-01-01,2022,2.612169,FALSE,1. Resto país
Corrientes,Textiles y confecciones,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Corrientes,Total,total,2022-01-01,2022,273.45511,FALSE,1. Resto país
Córdoba,"Azúcar, cacao y artículos de confitería",subrubro,2022-01-01,2022,58.700187,FALSE,1. Resto país
Córdoba,Carnes y sus preparados,subrubro,2022-01-01,2022,94.48828,FALSE,1. Resto país
Córdoba,Caucho y sus manufacturas,subrubro,2022-01-01,2022,30.798891,FALSE,1. Resto país
Córdoba,Cereales,subrubro,2022-01-01,2022,4102.787538,FALSE,1. Resto país
Córdoba,Extractos curtientes y tintóreos,subrubro,2022-01-01,2022,155.733056,FALSE,1. Resto país
Córdoba,Grasas y aceites,subrubro,2022-01-01,2022,1506.450631,FALSE,1. Resto país
Córdoba,Hortalizas y legumbres sin elaborar,subrubro,2022-01-01,2022,33.966249,FALSE,1. Resto país
Córdoba,Material de transporte terrestre,subrubro,2022-01-01,2022,1194.875487,FALSE,1. Resto país
Córdoba,Materias plásticas y sus manufacturas,subrubro,2022-01-01,2022,41.287141,FALSE,1. Resto país
Córdoba,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,330.850089,FALSE,1. Resto país
Córdoba,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,62.508893,FALSE,1. Resto país
Córdoba,Productos de molinería y sus preparaciones,subrubro,2022-01-01,2022,100.744776,FALSE,1. Resto país
Córdoba,Productos lácteos,subrubro,2022-01-01,2022,469.660758,FALSE,1. Resto país
Córdoba,Productos químicos y conexos,subrubro,2022-01-01,2022,325.840846,FALSE,1. Resto país
Córdoba,Residuos y desperdicios de la industria alimentaria,subrubro,2022-01-01,2022,2564.543331,FALSE,1. Resto país
Córdoba,Resto de MOA,subrubro,2022-01-01,2022,24.258492,FALSE,1. Resto país
Córdoba,Resto de MOI,subrubro,2022-01-01,2022,31.980894,FALSE,1. Resto país
Córdoba,Resto de productos,subrubro,2022-01-01,2022,119.017127,FALSE,1. Resto país
Córdoba,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,1614.912283,FALSE,1. Resto país
Córdoba,Total,total,2022-01-01,2022,12863.404948,FALSE,1. Resto país
Entre Ríos,Carnes y sus preparados,subrubro,2022-01-01,2022,482.945766,FALSE,1. Resto país
Entre Ríos,Cereales,subrubro,2022-01-01,2022,796.603082,FALSE,1. Resto país
Entre Ríos,Frutas frescas,subrubro,2022-01-01,2022,25.466596,FALSE,1. Resto país
Entre Ríos,Miel,subrubro,2022-01-01,2022,20.521347,FALSE,1. Resto país
Entre Ríos,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,16.139803,FALSE,1. Resto país
Entre Ríos,"Papel, cartón, impresos y publicaciones",subrubro,2022-01-01,2022,16.950025,FALSE,1. Resto país
Entre Ríos,Pieles y cueros,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Entre Ríos,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,11.574877,FALSE,1. Resto país
Entre Ríos,Productos de molinería y sus preparaciones,subrubro,2022-01-01,2022,28.345464,FALSE,1. Resto país
Entre Ríos,Productos lácteos,subrubro,2022-01-01,2022,76.708607,FALSE,1. Resto país
Entre Ríos,Productos químicos y conexos,subrubro,2022-01-01,2022,86.456987,FALSE,1. Resto país
Entre Ríos,Resto de MOA,subrubro,2022-01-01,2022,70.02526,FALSE,1. Resto país
Entre Ríos,Resto de productos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Entre Ríos,Resto de productos primarios,subrubro,2022-01-01,2022,25.074883,FALSE,1. Resto país
Entre Ríos,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,202.109859,FALSE,1. Resto país
Entre Ríos,Total,total,2022-01-01,2022,1920.651491,FALSE,1. Resto país
Formosa,Cereales,subrubro,2022-01-01,2022,16.407238,FALSE,1. Resto país
Formosa,Extractos curtientes y tintóreos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Formosa,Fibras de algodón,subrubro,2022-01-01,2022,1.87805,FALSE,1. Resto país
Formosa,Otros productos de origen animal,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Formosa,Resto de productos,subrubro,2022-01-01,2022,2.528722,FALSE,1. Resto país
Formosa,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,2.430733,FALSE,1. Resto país
Formosa,Total,total,2022-01-01,2022,40.69478,FALSE,1. Resto país
Jujuy,"Azúcar, cacao y artículos de confitería",subrubro,2022-01-01,2022,33.345882,FALSE,2. NOA-Resto
Jujuy,Hortalizas y legumbres sin elaborar,subrubro,2022-01-01,2022,15.859719,FALSE,2. NOA-Resto
Jujuy,"Minerales metalíferos, escorias y cenizas",subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Jujuy,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Jujuy,Productos químicos y conexos,subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Jujuy,Resto de productos,subrubro,2022-01-01,2022,47.129539,FALSE,2. NOA-Resto
Jujuy,Resto de productos primarios,subrubro,2022-01-01,2022,9.546875,FALSE,2. NOA-Resto
Jujuy,Tabaco sin elaborar,subrubro,2022-01-01,2022,30.234721,FALSE,2. NOA-Resto
Jujuy,Total,total,2022-01-01,2022,883.076365,FALSE,2. NOA-Resto
La Pampa,Carnes y sus preparados,subrubro,2022-01-01,2022,206.845005,FALSE,1. Resto país
La Pampa,Cereales,subrubro,2022-01-01,2022,794.116515,FALSE,1. Resto país
La Pampa,Grasas y aceites,subrubro,2022-01-01,2022,18.192516,FALSE,1. Resto país
La Pampa,"Manufacturas de piedra, yeso, vidrio, etc.",subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
La Pampa,Miel,subrubro,2022-01-01,2022,26.011925,FALSE,1. Resto país
La Pampa,Petróleo crudo,subrubro,2022-01-01,2022,23.580044,FALSE,1. Resto país
La Pampa,Resto de productos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
La Pampa,Resto de productos primarios,subrubro,2022-01-01,2022,2.508205,FALSE,1. Resto país
La Pampa,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,135.81948,FALSE,1. Resto país
La Pampa,Total,total,2022-01-01,2022,1213.783356,FALSE,1. Resto país
La Rioja,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,10.932046,FALSE,3. La Rioja
La Rioja,Frutas frescas,subrubro,2022-01-01,2022,2.926933,FALSE,3. La Rioja
La Rioja,Frutas secas o procesadas,subrubro,2022-01-01,2022,5.127842,FALSE,3. La Rioja
La Rioja,Grasas y aceites,subrubro,2022-01-01,2022,30.434765,FALSE,3. La Rioja
La Rioja,Materias plásticas y sus manufacturas,subrubro,2022-01-01,2022,1.04203,FALSE,3. La Rioja
La Rioja,"Papel, cartón, impresos y publicaciones",subrubro,2022-01-01,2022,70.193354,FALSE,3. La Rioja
La Rioja,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,53.308267,FALSE,3. La Rioja
La Rioja,Productos químicos y conexos,subrubro,2022-01-01,2022,NA,FALSE,3. La Rioja
La Rioja,Resto de productos,subrubro,2022-01-01,2022,6.184309,FALSE,3. La Rioja
La Rioja,Textiles y confecciones,subrubro,2022-01-01,2022,NA,FALSE,3. La Rioja
La Rioja,Total,total,2022-01-01,2022,187.207336,FALSE,3. La Rioja
Mendoza,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,785.863618,FALSE,1. Resto país
Mendoza,Carburantes,subrubro,2022-01-01,2022,18.924944,FALSE,1. Resto país
Mendoza,Frutas frescas,subrubro,2022-01-01,2022,41.149855,FALSE,1. Resto país
Mendoza,Frutas secas o procesadas,subrubro,2022-01-01,2022,43.000169,FALSE,1. Resto país
Mendoza,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Mendoza,Grasas y aceites,subrubro,2022-01-01,2022,42.16978,FALSE,1. Resto país
Mendoza,Hortalizas y legumbres sin elaborar,subrubro,2022-01-01,2022,104.106835,FALSE,1. Resto país
Mendoza,Materias plásticas y sus manufacturas,subrubro,2022-01-01,2022,113.727538,FALSE,1. Resto país
Mendoza,Metales comunes y sus manufacturas,subrubro,2022-01-01,2022,51.763579,FALSE,1. Resto país
Mendoza,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,34.581854,FALSE,1. Resto país
Mendoza,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,200.181151,FALSE,1. Resto país
Mendoza,Productos químicos y conexos,subrubro,2022-01-01,2022,29.901216,FALSE,1. Resto país
Mendoza,Resto de combustibles,subrubro,2022-01-01,2022,75.40081,FALSE,1. Resto país
Mendoza,Resto de productos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Mendoza,Total,total,2022-01-01,2022,1613.965103,FALSE,1. Resto país
Misiones,"Café, té, yerba mate y especias",subrubro,2022-01-01,2022,152.0866,FALSE,1. Resto país
Misiones,Cereales,subrubro,2022-01-01,2022,8.40632,FALSE,1. Resto país
Misiones,Frutas frescas,subrubro,2022-01-01,2022,2.890097,FALSE,1. Resto país
Misiones,"Papel, cartón, impresos y publicaciones",subrubro,2022-01-01,2022,142.308069,FALSE,1. Resto país
Misiones,Resto de MOA,subrubro,2022-01-01,2022,87.837206,FALSE,1. Resto país
Misiones,Resto de MOI,subrubro,2022-01-01,2022,11.406456,FALSE,1. Resto país
Misiones,Resto de productos,subrubro,2022-01-01,2022,3.985702,FALSE,1. Resto país
Misiones,Tabaco sin elaborar,subrubro,2022-01-01,2022,30.491911,FALSE,1. Resto país
Misiones,Total,total,2022-01-01,2022,439.41236,FALSE,1. Resto país
Neuquén,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,5.256246,FALSE,1. Resto país
Neuquén,Carburantes,subrubro,2022-01-01,2022,5.333497,FALSE,1. Resto país
Neuquén,Frutas frescas,subrubro,2022-01-01,2022,27.156346,FALSE,1. Resto país
Neuquén,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2022-01-01,2022,668.516218,FALSE,1. Resto país
Neuquén,Petróleo crudo,subrubro,2022-01-01,2022,2228.314195,FALSE,1. Resto país
Neuquén,Productos químicos y conexos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Neuquén,Resto de productos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Neuquén,Resto de productos primarios,subrubro,2022-01-01,2022,5.420311,FALSE,1. Resto país
Neuquén,Total,total,2022-01-01,2022,2960.570986,FALSE,1. Resto país
Río Negro,"Azúcar, cacao y artículos de confitería",subrubro,2022-01-01,2022,2.518892,FALSE,1. Resto país
Río Negro,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,8.622509,FALSE,1. Resto país
Río Negro,Carnes y sus preparados,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Río Negro,Frutas frescas,subrubro,2022-01-01,2022,212.946513,FALSE,1. Resto país
Río Negro,Frutas secas o procesadas,subrubro,2022-01-01,2022,11.707029,FALSE,1. Resto país
Río Negro,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2022-01-01,2022,NA,FALSE,1. Resto país
Río Negro,Lanas sucias,subrubro,2022-01-01,2022,4.264169,FALSE,1. Resto país
Río Negro,"Máquinas y aparatos, material eléctrico",subrubro,2022-01-01,2022,2.233863,FALSE,1. Resto país
Río Negro,Pescados y mariscos elaborados,subrubro,2022-01-01,2022,2.431292,FALSE,1. Resto país
Río Negro,Pescados y mariscos sin elaborar,subrubro,2022-01-01,2022,10.867098,FALSE,1. Resto país
Río Negro,Petróleo crudo,subrubro,2022-01-01,2022,121.830229,FALSE,1. Resto país
Río Negro,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,30.338891,FALSE,1. Resto país
Río Negro,Resto de productos,subrubro,2022-01-01,2022,5.601337,FALSE,1. Resto país
Río Negro,Resto de productos primarios,subrubro,2022-01-01,2022,10.514839,FALSE,1. Resto país
Río Negro,Total,total,2022-01-01,2022,461.820876,FALSE,1. Resto país
Salta,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,20.800845,FALSE,2. NOA-Resto
Salta,Carburantes,subrubro,2022-01-01,2022,27.957337,FALSE,2. NOA-Resto
Salta,Cereales,subrubro,2022-01-01,2022,324.264978,FALSE,2. NOA-Resto
Salta,Hortalizas y legumbres sin elaborar,subrubro,2022-01-01,2022,261.3488,FALSE,2. NOA-Resto
Salta,Petróleo crudo,subrubro,2022-01-01,2022,NA,FALSE,2. NOA-Resto
Salta,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2022-01-01,2022,213.849631,FALSE,2. NOA-Resto
Salta,"Preparados de hortalizas, legumbres y frutas",subrubro,2022-01-01,2022,15.393522,FALSE,2. NOA-Resto
Salta,Productos químicos y conexos,subrubro,2022-01-01,2022,79.101617,FALSE,2. NOA-Resto
Salta,Resto de productos,subrubro,2022-01-01,2022,81.767979,FALSE,2. NOA-Resto
Salta,Resto de productos primarios,subrubro,2022-01-01,2022,17.411033,FALSE,2. NOA-Resto
Salta,Semillas y frutos oleaginosos,subrubro,2022-01-01,2022,50.073161,FALSE,2. NOA-Resto
Salta,Tabaco sin elaborar,subrubro,2022-01-01,2022,241.394511,FALSE,2. NOA-Resto
Salta,Total,total,2022-01-01,2022,1333.363413,FALSE,2. NOA-Resto
San Juan,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2022-01-01,2022,17.494781,FALSE,1. Resto país
